"Player","Team","Pos","GP","W%","CTR%","K","D","A","KDA","KP","KS%","DTH%","FB%","GD10","XPD10","CSD10","CSPM","CS%P15","DPM","DMG%","D%P15","EGPM","GOLD%","STL","WPM","CWPM","WCPM"
"Mocha","Beşiktaş Esports","Support",18,"50%","50%",13,47,152,3.5,"70.5%","5.6%","20.6%","39%",-41,22,-7.5,1,"2.1%",156,"8.7%",,99,"8.9%",,1.56,0.46,0.28
"Mojito","Galatasaray Esports","Jungle",18,"61%","11%",68,42,121,4.5,"71.1%","25.6%","22.0%","33%",201,161,-0.8,6.2,"19.5%",305,"17.2%",,223,"19.7%",,0.41,0.31,0.35
"Neramin","Fenerbahçe Esports","ADC",20,"45%","32%",100,41,78,4.3,"76.7%","43.1%","14.1%","25%",-236,-105,-1.9,8.8,"30.7%",425,"26.6%",,300,"28.2%",,0.22,0.06,0.2
"NuQ","Galatasaray Esports","Top",2,"50%","50%",9,6,24,5.5,"76.7%","20.9%","17.1%","0%",-322,321,-4.5,5.8,"18.7%",437,"17.2%",,225,"18.9%",,0.53,0.21,0.23
"Oncan","5 Ronin","Top",6,"50%","67%",5,19,25,1.6,"38.5%","6.4%","25.3%","0%",132,-90,5.8,7,"21.2%",395,"23.4%",,217,"19.7%",,0.37,0.18,0.15
"Oncan","Fenerbahçe Esports","Top",9,"56%","22%",19,32,53,2.3,"62.1%","16.4%","22.5%","11%",-407,-402,1.4,6.7,"20.1%",358,"21.8%",,217,"19.6%",,0.3,0.12,0.14
"Only35","Team AURORA","Support",14,"0%","36%",3,55,60,1.1,"74.1%","3.5%","20.4%","14%",-66,-197,4.4,1.5,"3.8%",134,"10.0%",,82,"9.1%",,1.39,0.4,0.32
"Padden","Galatasaray Esports","ADC",14,"57%","79%",53,34,88,4.1,"68.4%","25.7%","21.5%","21%",153,116,1.5,8.8,"29.4%",479,"26.8%",,287,"25.2%",,0.33,0.14,0.35
"Pbd","Dark Passage","Support",18,"50%","39%",15,50,141,3.1,"62.4%","6.0%","23.6%","39%",38,-70,-1.5,1.2,"2.9%",130,"7.6%",,97,"8.6%",,1.31,0.42,0.29
"Pilot","5 Ronin","ADC",5,"20%","40%",11,13,18,2.2,"55.8%","21.2%","17.3%","40%",363,-117,10.8,9.5,"33.9%",396,"23.3%",,274,"27.2%",,0.69,0.15,0.34
"pr1me","Galakticos","Top",19,"32%","61%",47,41,88,3.3,"62.8%","21.9%","14.0%","16%",121,216,6.3,7.9,"26.3%",357,"23.6%",,245,"24.3%",,0.38,0.15,0.09
"Ragner","SuperMassive Esports","Top",18,"83%","56%",53,35,134,5.3,"61.9%","17.5%","18.3%","11%",-109,-176,-6.6,7.2,"21.8%",382,"20.9%",,244,"20.7%",,0.46,0.19,0.2
"Rhioni","Team AURORA","ADC",18,"0%","61%",46,54,42,1.6,"72.1%","37.7%","15.5%","22%",-235,-50,-6.7,8.9,"33.6%",340,"24.2%",,259,"28.6%",,0.42,0.13,0.25
"Robin","Beşiktaş Esports","Jungle",18,"50%","44%",48,49,101,3,"63.7%","20.5%","21.5%","50%",259,450,10.4,6.5,"18.0%",318,"17.8%",,214,"19.2%",,0.24,0.21,0.47
"Roulette","Galakticos","Jungle",8,"38%","63%",20,28,60,2.9,"64.0%","16.0%","20.9%","63%",-164,-224,-4.8,5.4,"14.9%",277,"14.6%",,182,"16.9%",,0.36,0.25,0.24
"Ruvelius","Galatasaray Esports","ADC",4,"75%","25%",15,4,29,11,"73.3%","25.0%","12.1%","0%",-49,50,-5,9.1,"31.1%",415,"23.8%",,299,"26.1%",,0.49,0.16,0.37
"Serin","İstanbul Wildcats","Middle",18,"78%","28%",66,31,150,7,"70.8%","21.6%","16.2%","22%",172,63,3.8,8.5,"26.2%",511,"26.4%",,276,"22.8%",,0.33,0.14,0.12
"Shawi Katami","Galakticos","Support",19,"32%","53%",15,76,138,2,"71.2%","7.0%","25.9%","42%",-59,-107,-0.2,1.1,"3.6%",137,"9.3%",,91,"9.0%",,1.15,0.43,0.38
"Skewer","5 Ronin","Top",11,"27%","55%",18,35,49,1.9,"57.8%","15.5%","23.2%","18%",-17,-101,-1.4,6.7,"19.7%",354,"22.3%",,192,"18.9%",,0.32,0.16,0.19
"Sparz","Fenerbahçe Esports","Support",20,"45%","45%",10,74,148,2.1,"68.1%","4.3%","25.5%","30%",-97,38,1.8,1.2,"2.8%",132,"8.3%",,96,"8.9%",,1.51,0.49,0.35
"StarScreen","İstanbul Wildcats","Top",18,"78%","50%",60,36,130,5.3,"62.3%","19.7%","18.8%","33%",138,268,2.1,7.5,"23.4%",398,"21.1%",,259,"21.5%",,0.41,0.18,0.19
"stillnumb","Fenerbahçe Esports","Middle",20,"45%","68%",47,61,105,2.5,"65.5%","20.3%","21.0%","15%",-244,-111,-3.7,8.4,"26.6%",400,"24.3%",,247,"23.4%",,0.31,0.12,0.15
"SunShine","Team AURORA","Middle",2,"0%","100%",2,9,4,0.7,"40.0%","13.3%","21.4%","50%",-244,55,-0.5,8.1,"25.1%",370,"22.3%",,206,"21.6%",,0.35,0.14,0.08
"Tumay","Galakticos","Jungle",11,"27%","70%",22,36,43,1.8,"72.2%","24.4%","22.6%","45%",-65,-343,-11.9,5.1,"15.4%",252,"19.9%",,168,"17.8%",,0.52,0.41,0.22
"Typhoon","Dark Passage","Jungle",18,"50%","50%",58,33,128,5.6,"74.4%","23.2%","15.6%","28%",-48,-208,-5.7,6.1,"19.3%",303,"17.4%",,222,"20.2%",,0.4,0.23,0.32
"Umut","5 Ronin","Middle",17,"35%","53%",49,37,85,3.6,"69.1%","25.3%","16.4%","29%",56,42,2.9,8.6,"26.5%",435,"26.0%",,257,"24.6%",,0.4,0.14,0.16
"WaenA","Beşiktaş Esports","Middle",18,"50%","56%",52,48,107,3.3,"67.9%","22.2%","21.1%","39%",-48,83,0.4,8.1,"22.8%",391,"21.9%",,240,"21.8%",,0.45,0.21,0.23
"Zergsting","Galatasaray Esports","Support",18,"61%","72%",13,54,142,2.9,"58.3%","4.9%","28.3%","17%",100,9,-1.3,1,"2.6%",165,"8.9%",,102,"8.9%",,1.35,0.43,0.36
